cid,smiles
25238,COC1=C(C=CC(=C1)CC=C)OC(=O)CC2=CC=CC=C2
25239,CC(COC(=O)C)C1=CC=CC=C1
25249,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
25298,CCOC(C)OC
25311,CCCCCCCCCCCCC=O
25324,CC(=O)OC1CCC2CCCCC2C1
25325,C1CCC2CC(CCC2C1)OC=O
25404,CCCCCCCCCCC(=O)OCCCC
25423,NCl
25517,[NH4+].[Cl-]
25611,CCCCC(=O)C(C)C
25612,C=CCCCCCCCCO
25797,CCC1=CN=C(C=N1)CC
25798,CN(C)CCS.Cl
25812,CCCCCCC#CC(OC)OC
25913,CCCCCCCCCCCCCC=C
25914,CCCCNCC
25915,CCC1=NC=C(N=C1)C
25916,CCC1=NC(=CN=C1C)C
25960,[O-][Se](=O)(=O)[O-].[Na+].[Na+]
26049,CC1=CCC2C(C1)C2(C)C
26068,CC(C)(C)C1CCCCC1O
26091,C(CN)CNCCN
26098,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
26179,CCC(=O)C1=CC=CS1
26204,CC(C)CC(=O)C(=O)C
26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O
26250,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[K+].[K+].[K+].[Fe+3]
26289,CC(C)C1=CC=C(C=C1)C#N
26318,CC1=CCCC(=C)C2CC(C2CC1)(C)C
26331,CCC1=NC=CN=C1
26332,CCC1=NC(=CN=C1)C
26333,CC1=NC=CN=C1CC(C)C
26334,CCC1=NC=C(N=C1C)C
26335,CC1=CN=C(C=N1)C=C
26396,CC1(C(CCC(O1)(C)C=C)O)C
26397,CCCCCCCCCCCCCCCCC(=O)OCC
26447,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
26534,CCNC1(CCCCC1=O)C2=CC=CS2.Cl
26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
26630,CCCCCC=CC(=O)C
26758,C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl
26808,CC1=CN=C(C(=N1)C)C
26955,CC1=C(C(CCC1)(C)C)C=CC(=O)C
26964,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl
27200,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O
27208,CC1=CCC(CC1)(C(C)CCC=C(C)C)O
27209,CC1(CCCC2(C1=CC(=O)O2)C)C
27350,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-]
27440,CCC1=NC(=CS1)C
27457,CCC1=NC=CN=C1C
27458,CCC1=NC=CN=C1CC
27460,CCC1=CN=C(C(=N1)C)C
27503,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+]
27596,C1CSCCO1
27648,CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O
27661,C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O
27683,CC(C)C(C)CC=C
27756,CC=C1CC2CC1C=C2
27812,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O
27866,CC1CCOC(C1)C=C(C)C
27867,CC1CCC(C(C1)OC(=O)C)C(C)C
27868,CCC(C)C(=O)OC1CC(CCC1C(C)C)C
27892,CCCCCC(C=C)OC(=O)CCC
27941,CCC(C)(C)C1CCC(=O)CC1
27944,C1CSC2=N[C@H](CN21)C3=CC=CC=C3.Cl
27971,CC(=CC=CC(=O)C)C
28061,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-]
28151,CCCCCCOC(=O)C(=CC)C
28358,CC1CCC(C(C1)OC(=O)C(C)O)C(C)C
28417,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5
28500,CCC=C1C2=CC=CC=C2C(=O)O1
28693,CN1C[C@@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
28767,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C.Cl
28871,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
28905,CCC1=NC=C(N=C1CC)C
28906,CCC1=CN=C(C(=N1)CC)C
28930,CC1(C2CCC1C(=C)C2)C
28965,CCC(C)CCC(=O)C
29025,CC1=CC(=O)C2CC1C2(C)C
29030,C1=CC=C(C=C1)CCCC=O
29060,CCCCCC=CCO
29073,CC1=CCC2(CC1)C(=C)CCCC2(C)C
29075,CCCCCCCCCCCCCCCCCC=C
29096,CC(CCCC(C)(C)O)C=C
29251,CCCCCCCCCCCCCCC(=O)C
29327,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
29346,C1CCC(CC1)OC(=O)CS
29373,CCCCC=CC(=O)O
29381,CCCCCCCCC(C)C=O
29421,CCCCCCOC(=O)C=CC
29746,C[C@H]1CCC[C@@]2([C@@]1(CCCC2)O)C
29950,CCCCC(=O)OC1=CC=CC=C1
30181,CC1CC(=O)CC(C1=O)(C)C
30215,CC1=C(OC(=N1)C)C
30220,CCCOC(C)OCC
30231,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O
30247,CC(=CCC(COC(=O)C)C(=C)C)C
30248,CC1CCC(CC1OC(=O)C)C(=C)C
30249,CC(C)CCCC(C)CCOC(=O)C
30668,CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl
30747,CCCC=CC=CCCCO
30748,CCCCCCCC=CC=CC=O
30771,CC(=O)OCCC1CCCCC1
30898,CC=CCC=CC=C
30914,CC(=O)C1=NC=CN=C1
30915,CC1=CN=C(C=N1)C(=O)C
31072,CCOC(=O)N1C=CN(C1=S)C
31100,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O
31195,C(P(=O)(O)[O-])(P(=O)(O)[O-])(Cl)Cl.[Na+].[Na+]
31209,CCCCCC(=CC1=CC=CC=C1)C=O
31210,CCCCOC(=O)CC1=CC=CC=C1
31211,CC(=O)CCC1=CC(=C(C=C1)O)OC
31219,CCC(=O)OCC1=CC=CC=C1
31223,CC(C)COC(=O)C=CC1=CC=CC=C1
31224,C1=CC=C(C=C1)C=CCOC(=O)C=CC2=CC=CC=C2
31225,CCC(=O)OCCC1=CC=CC=C1
31226,CC(=O)OCCCC1=CC=CC=C1
31227,CC(C)CCOCC1=CC=CC=C1
31229,CC(=O)OC1=CC=CC=C1
31231,CC(=O)CC1=CC=C(C=C1)OC
31234,C1=CC=C(C=C1)CCCO
31236,C1=CC=C(C=C1)OCCO
31241,CCCCC(CC)C=O
31242,CCC1=CC=C(C=C1)O
31244,COC1=CC=C(C=C1)C=O
31245,CCCC(C)C=O
31246,CCCC(=O)CCC
31249,CCOC(=O)CCC(=O)OCC
31251,CCCCCCCCC(=O)OCC
31252,CC1=CN=C(C=N1)C
31253,CC(=CCCC(=C)C=C)C
31254,CNC=O
31256,CC(=O)CC(C)(C)O
31260,CC(C)CCO
31261,CC(=O)CC(=O)C
31264,CC1OC(OC(O1)C)C
31265,CCCCCC(=O)OCC
31266,CCCCCC(=O)OCC=C
31267,C1CCCCOC(=O)CCCCCC=CCCC1
31268,C1CCNC1
31269,C(=O)(N)N=NC(=O)N
31271,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
31272,CCCCOC(=O)C
31275,C1COCCO1
31276,CC(C)CCOC(=O)C
31277,C(C(=O)O)SCC(=O)O
31278,CCCCCCCCCCCCCCCCCC(=O)OCCCC
31283,CCCCCCCCCCCCCC(=O)OCC
31284,CCCCCCCCCCCCCC(=O)OC
31285,CCCCCCCC=C
31286,CCCCCCCC#N
31289,CCCCCCCCC=O
31291,CCCCCCCCCCCCCC=O
31296,C(Cl)(Br)Br
31307,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O
31340,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
31348,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
31353,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1)C
31358,CC1(CC(=O)CC(=O)C1)C
31361,CCOC(C)(C)OCC
31367,CC(=O)O.CC(=O)[O-].[Na+]
31373,C(=C(Cl)Cl)(Cl)Cl
31401,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
31404,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
31408,CC1(C2CC=C(C1C2)CCO)C
31492,CC1C(=NC(O1)C)C
31728,C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl
31954,CCC(=O)OCCOC1=CC=CC=C1
32033,CC1SC(SS1)C
32052,CC=CC(=O)C1=C(CCCC1(C)C)C
32065,CC1CCC2=NC=CN=C12
32093,CC1=NC=CN=C1C(=O)C
32169,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl
32196,CC1NCCS1
32485,CCC1=CC=CC(=C1N)C
32594,CC(C)CC1=NC=CN=C1OC
32735,CC1(C2CCC(=O)C1C2)C
32786,CC1=CC(=CC(=C1)C(=O)OC)C
32798,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl
32809,CCC=CCCOC(=O)C1=CC=CC=C1
32857,C(CO)COCCCO
32898,CC(C)CCCCCCCO
32934,CCCCCCCCCCC=CC
32967,CCCCCOC(=O)CCC(C)C
33032,C(CC(=O)O)[C@@H](C(=O)O)N
33094,CC1=CC=CC=C1C(=O)OC
33135,CCC1=NC=CN=C1OC
33166,CC(C)C1=NC=CN=C1OC
33254,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3.Cl.Cl
33478,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C
33510,CC(=O)OCC(CO)O
33613,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C
33637,CC1=CC=CC=C1OC
33640,CCC(C1=CC=CO1)O
33645,CC(S)S
33650,CCCCCCCCCCCC=CC
33740,CCCCCCCCCCC(CCC)O
33744,CCCCCCC=CC
33931,CCC1C(=O)C(=C(O1)C)O
33942,CC1=C(C(=CC=C1)C)CCO
33944,C1CCN(CC1)CCN
33960,CCCCCC1=CC=CC(=O)O1
33961,COC1=CC=C(C=C1)OC.COC1=CC(=CC=C1)OC.COC1=CC=CC=C1OC
34040,CN1C[C@@H](C[C@]2([C@H]1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br
34088,CCC1=C(C=NC=C1)C
34134,CCC=CCCC=CCO
34286,CC1=C(C=CO1)S
34312,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N
34320,CCCCCCCCC=CC
34359,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN
34590,CC(C)C1=NC=CN=C1
34591,CC(C)CC1=NC=CN=C1
34632,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4.Cl
34645,CC1CCC(C(=O)C1)C(=C)C
34672,CCC(=CC=CC(=C)C)C
34805,CC=CCC=CC(=O)C
35349,CCCSSCC
35370,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
35375,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F
35408,CCCCCCCCCC(=O)OCCCC
35785,CCC(=O)C1CC(CC=C1C)C(C)C
35802,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F
35821,CC1=CCCC(C1CCC(=O)C)(C)C
35960,COC1=CC(=CC(=C1O)OC)C=C
36081,CC(=O)OC1CCC(CC1)C(C)(C)C
36207,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C.C1=CC=C(C=C1)S(=O)(=O)O
36224,CCC1=CN=CC(=N1)C=C
36225,CCC1=CN=C(C(=N1)C)CC
36294,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N
36314,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=
36431,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4.Cl
36462,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
36503,CCC=CCCOC(=O)CC
36652,CNCC#N
36708,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl
36822,C1CCC2=NC=CN=C2C1
37065,CCC=CCCOC(=O)CC(C)C
37066,CC(C)CC=C(C=O)C(C)C
37079,CCCCCCNC
37083,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=CC(=NO)CC[C@H]34
37098,CCCCCCCCCCCCCCCCOC(=O)C(C)O
37109,CCC1CCC1O
37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl
37392,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O.Cl
37460,CC(C)(C)[C@]1(CCN2C[C@@H]3C4=CC=CC=C4CCC5=C3C(=CC=C5)[C@H]2C1)O.Cl
37511,CC(CN(C)C)O
37542,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N
38258,C(NC(=O)NC1C(=O)NC(=O)N1CO)NC(=O)NC2C(=O)NC(=O)N2CO
38415,CCOCC=C(C)CCC=C(C)C
38665,CCCC(CCC)N
38679,CC(C(=O)C)S
38762,CCCCCCCCCCCCCCC(=O)OCC
38853,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N
38911,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N
39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
39071,CCCC1=CSC(=N1)C
39147,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O
39172,CC1=C2C=CC(=O)OC2=CC=C1
39655,CC1CSCS1
39742,CCCCCCCCC(=O)OCCCC
39764,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-]
39801,CC(=O)OCCCCCCCCC=C
39912,C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O
39914,CCCCCC1CC=CC(=O)O1
40127,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O.Cl
40274,CC(C)(C)NCCCN
40380,CCC1=C(N=CS1)C
40634,CC1=C(C2=C(CCC(O2)(C)C(=O)O)C(=C1O)C)C
40787,CC1=C(SC(=N1)C(C)C)C
40854,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3
40923,CCCC(CCC=C)O
41022,CC(=O)O.C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
41078,CCCCCCC=C(C)C(=O)C
41114,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl
41270,C1CCCCCC(=O)OCCOC(=O)CCCC1
41285,CCCC[C@@H]1[C@@H](CC(=O)O1)C
41552,CC=C(C)C(=O)OCCC1=CC=CC=C1
41569,CC1=CC(=C(O1)C)S
41570,CC1=CC(=C(O1)C)SC(=O)CC(C)C
41690,C1CCC(CC1)C2CCC(=O)CC2
41781,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C
41838,CCCCCCCCC(C)CCC(C)C
41923,CCCCCCCCCCCCCCCC=CC=O
41971,CCCCCC=CC=C
42011,CCC=CCC=CCCO
42296,CC=CC(=O)C1C(C=CCC1(C)C)C
42373,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C.Cl
42538,CCCCC=CC(C)O
42574,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl
42745,CC(CCOC(=O)C)CC(C)(C)C
43045,C[C@H]1CC[C@@H]([C@H](C1)OC(=O)CC(=O)C)C(C)C
43046,CCCCCCCC(=O)OC1=CC=C(C=C1)C
43231,C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl
43263,CCCC(C)OC(=O)CCC
43507,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O
43579,CCCSSC1=C(OC=C1)C
43598,CCCC(=O)C(CC)SC1=C(OC=C1)C
44079,CC1=CC2C(C2(C)C)CC1C(=O)C
44093,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
44383,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl
45056,C[C@@H]1CC[C@@H]([C@H](C1)O)C(C)C
47167,CC1C(C2=C(C1(C)C)C=C(C(=C2)C)C(=O)C)(C)C
47320,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(
47471,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-]
47528,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
47649,CC1=C(C=CO1)SSC
47812,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O
47922,CC(=CCCC(=CC1OCCO1)C)C
47965,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O
49988,CCCC(=O)OCCC(C)CCCC(C)C
49993,CCC=CCCOC(=O)C(=CC)C
50006,CC(C)CCCC(C)OC(=O)C
50088,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl
50090,CC(C)CCOC(=O)C=C(C)CCC=C(C)C
50212,CCCCCC(=CC1=CC=CC=C1)C=NC2=CC=CC=C2C(=O)OC
50216,CC(=CCOC(=O)C1=CC=CC=C1O)C
50256,C[C@@H]1[C@H](C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)C(C)C
50607,CCCCC=CCCOC(=O)C
50941,CCOCCC(C)CCC=C(C)C
50942,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3
51038,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl.O
51081,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O
51082,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl
51330,CC(CC(=O)OCC=C)CC(C)(C)C
51381,CCOC1=CC=CC=C1CO
53025,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O
53232,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
53517,CCCCC1=NC(=C(S1)C)C
53654,CC1N=C(CO1)C
54360,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl.Cl
54384,C[C@@H]1CN(CC[C@@]1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F.Cl
54454,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
54687,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O
54765,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O.Cl
54840,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2.Cl
54891,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O.Cl
54900,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl
54911,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl
55182,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
55245,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
55891,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3
56208,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F
56704,CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2.Cl
56959,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
56971,C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=NC=CC=N4
57363,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C
57469,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
58258,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F
59694,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N.Cl
59772,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O
60063,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)Cl)N4CCC(C4)N)F)C(=O)O
60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
60198,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
60464,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F
60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
60700,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
60750,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
60795,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
60823,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
60825,C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N
60837,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.O.O.O.Cl
60877,C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F
60934,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O
60968,CC(C)CC(=O)OC1CC2CCC1(C2(C)C)C
60970,CC(=CCCC1(C2CCC(C2)C1=C)C)CO
60975,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O.Cl
60979,CCOC(=O)C1=CC=C(C=C1)OC
60980,CC(=CCCC(=CCOC(=O)C1=CC=CC=C1)C)C
60982,CCOC1=C(C=C(C=C1)C=CC)O
60983,CCCCC(=O)C(=O)C
60985,CC(C)C(=O)OCCC(C)CCC=C(C)C
60990,CC1=CC=C(C=C1)C(C)C=O
60993,CCN(CC)CCN
60995,COC(CC1=CC=CC=C1)OC
60997,CC1=CC=C(C=C1)OC(=O)CC2=CC=CC=C2
60998,CC(C)COC(=O)CC1=CC=CC=C1
60999,C1=CC=C(C=C1)CC(=O)OCC2=CC=CC=C2
61000,CC(=CCCC(=CCOC(=O)CC1=CC=CC=C1)C)C
61003,CC(C)C(=O)C=CC1=CC=C(C=C1)OC
61005,CC(C)C(=O)OCCOC1=CC=CC=C1
61006,CC1=CC=C(C=C1)CC=O
61007,CC(=O)CCC1=CC=C(C=C1)OC
61008,CCC(=O)C=CC1=CC=C(C=C1)OC
61010,C1=CC=C(C=C1)CCCOC=O
61011,CCN(CC)CCCN
61014,C1CCCCCC(=O)OCCOC(=O)CCCCC1
61015,CCCCCCCCCCCC(=O)OCCCC
61016,CC(CCC=C(C)C)C=O
61017,CC(C)(C)CC(C)(C)N
61020,CC(=CC=O)C
61024,CCCCCCCCOC(=O)C(C)C
61027,CCCCOC(=O)CCCCCCCCC=C
61030,CCCCCCCCOC(=O)CCC
